"https://meyda.education.gov.il/files/Mazkirut_Pedagogit/phizika/2019/NoschaonPhizika2020Heb.pdf","NoschaonPhizika2020Heb.pdf","2021-05-15 22:23:04"
"http://www.facetracknoir.nl/home/default.htm","Home","2021-05-15 22:22:46"
"http://www.facetracknoir.nl/","Home","2021-05-15 22:22:45"
"https://www.google.com/search?q=instagram&oq=ins&aqs=chrome.0.0i131i433j69i57j0i433l3j0j0i433l2j0i131i433j46i433.1151j0j7&sourceid=chrome&ie=UTF-8","instagram - חיפוש ב-Google","2021-05-15 22:20:27"
"https://he-il.facebook.com/","פייסבוק - כניסה או הרשמה","2021-05-15 22:20:22"
"https://www.google.com/search?q=facebook&oq=fac&aqs=chrome.1.69i65j0i131i433j69i57j0i433j0i131i433j0i433l3.6115j0j7&sourceid=chrome&ie=UTF-8","facebook - חיפוש ב-Google","2021-05-15 22:20:21"
"https://classroom.google.com/u/0/h","קורסים","2021-05-15 22:20:13"
"https://classroom.google.com/u/2/h","קורסים","2021-05-15 22:20:12"
"https://www.w3schools.com/python/","Python Tutorial","2021-05-15 21:37:29"
"https://web.mashov.info/students/login","משו""ב תלמידים והורים","2021-05-14 17:37:01"
"https://www.google.com/search?q=mashov&oq=&aqs=chrome.2.35i39i362l8...8.24002971j0j15&sourceid=chrome&ie=UTF-8","mashov - חיפוש ב-Google","2021-05-14 17:37:00"
"https://web.mashov.info/students","משו""ב תלמידים והורים","2021-05-14 17:37:00"
"https://web.mashov.info/students/","משו""ב תלמידים והורים","2021-05-14 17:37:00"
"https://stackoverflow.com/","Stack Overflow - Where Developers Learn, Share, & Build Careers","2021-05-14 17:36:53"
"https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox","דואר נכנס ‎(46)‎ - orankl9@gmail.com - Gmail","2021-05-14 17:36:40"
"https://mail.google.com/mail/?tab=rm&ogbl","דואר נכנס ‎(46)‎ - orankl9@gmail.com - Gmail","2021-05-14 17:36:38"
"https://mail.google.com/mail/u/0/?tab=rm&ogbl","דואר נכנס ‎(46)‎ - orankl9@gmail.com - Gmail","2021-05-14 17:36:38"
"http://pb.amalnet.k12.il/layer/%D7%A9%D7%9B%D7%91%D7%94-%D7%99%D7%90/","שכבה י""א - רב תחומי עמל פ""ת ב'","1601-01-01 02:00:00"
"http://vatil.org.il/forum/topic/35318-%D7%94%D7%90%D7%9D-%D7%91%D7%90%D7%A8%D7%A5-%D7%9E%D7%95%D7%9B%D7%A8%D7%99%D7%9D-track-ir-%D7%95-buttkicker/","האם בארץ מוכרים TRACK IR ו BUTTKICKER? - תמיכה טכנית, מכירה, החלפה, קנייה / Support - Vatil - Vatsim Israel","1601-01-01 02:00:00"
"https://data.cyber.org.il/networks/networks.pdf","networks.pdf","1601-01-01 02:00:00"
"https://datadashboard.health.gov.il/COVID-19/general","קורונה - לוח בקרה","1601-01-01 02:00:00"
"https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6","Coronavirus COVID-19 (2019-nCoV)","1601-01-01 02:00:00"
"https://hipwallpaper.com/f-35-wallpapers/","Best 44+ F-35 Wallpaper on HipWallpaper | F-35 Vertical Wallpaper, F-35 Fighter Wallpaper and F-35 Wallpaper","1601-01-01 02:00:00"
"https://onedrive.live.com/?authkey=%21ABq7koS-KQ2IsQg&id=CA7A140D06B78FB9%21173&cid=CA7A140D06B78FB9","Tacview ‏- OneDrive","1601-01-01 02:00:00"
"https://www.adrenalin-israel.co.il/iaf-crew-test/","מבדקי טייס | מבדקי צוות אויר | ירפא 112 המדריך המלא - אדרנלין כושר קרבי - אדרנלין","1601-01-01 02:00:00"
